Devices
1000
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
35,8,-46.8317,4.66217,-513.983,54276.7,22472.4,-3807.59,193.722,93.3999,0,34.5959,6.26557,-445.117,51726.4,-4296.26,2715.46,-159.652,83.7914,0
35,9,-48.6627,5.27252,-511.542,55009.1,22350.3,-3807.59,193.692,91.4641,0,33.3752,5.96039,-445.117,52092.6,-4662.48,2807.01,-160.475,82.9687,0
36,0,-48.6627,7.71393,-510.931,54642.9,22716.6,-3624.48,194.461,92.0524,0,33.6804,5.35004,-442.065,51726.4,-4662.48,2807.01,-160.547,82.9892,0
36,1,-48.3575,1.00006,-512.152,54276.7,22594.5,-3899.14,194.117,93.0224,0,33.9856,5.35004,-443.896,51177.1,-4662.48,2715.46,-160.504,84.7093,0
36,2,-47.7472,6.49323,-510.321,55375.3,22472.4,-3532.93,194.036,90.4893,0,33.0701,5.04486,-442.675,51543.3,-4418.33,2532.35,-159.981,83.5641,0
36,3,-46.2213,4.05182,-514.594,55375.3,22472.4,-3532.93,193.67,91.3902,0,33.0701,4.12934,-439.013,50810.9,-4662.48,2715.46,-160.62,84.2612,0
36,4,-47.442,3.74665,-506.659,55741.5,22960.7,-4082.25,195.318,88.9822,0,32.7649,4.73969,-439.623,52275.7,-4540.4,2532.35,-160.328,81.0898,0
36,5,-48.0524,2.83112,-505.438,55558.4,22716.6,-3807.59,194.944,89.0787,0,31.5442,4.43451,-439.013,51177.1,-4540.4,2532.35,-160.342,83.427,0
36,6,-48.0524,6.18805,-509.711,55558.4,22594.5,-3716.03,194.328,90.0001,0,30.6287,3.51899,-439.623,51726.4,-4662.48,2532.35,-160.606,82.3393,0
36,7,-45.9161,2.52594,-506.659,55375.3,22716.6,-3716.03,194.836,89.705,0,31.5442,2.90863,-436.572,51909.5,-4662.48,2623.9,-160.68,81.0974,0
36,8,-46.5265,3.44147,-506.049,55924.6,23082.8,-3899.14,195.614,88.4877,0,31.239,3.82416,-435.351,51543.3,-5028.69,2349.24,-161.551,81.6052,0
36,9,-45.9161,1.61042,-501.776,55558.4,23082.8,-3716.03,196.002,88.2765,0,31.5442,3.51899,-434.741,52825,-4906.62,2532.35,-161.286,78.4907,0
37,0,-47.1368,0.389712,-502.997,55558.4,22838.6,-3807.59,195.405,88.5452,0,30.6287,2.60346,-435.351,51909.5,-5394.9,2440.8,-162.392,80.764,0
37,1,-47.7472,1.91559,-507.88,55924.6,22838.6,-3624.48,194.969,88.8861,0,29.408,2.60346,-433.52,51909.5,-5028.69,2349.24,-161.6,80.2604,0
37,2,-45.611,1.00006,-504.828,56107.7,22960.7,-3258.27,195.482,87.8577,0,30.9338,1.07758,-430.468,52275.7,-5150.76,2715.46,-161.965,78.5608,0
37,3,-44.6954,0.0845362,-504.828,55558.4,22716.6,-3624.48,194.999,88.9458,0,29.1028,0.467228,-431.078,51543.3,-5150.76,2166.14,-161.949,80.4318,0
37,4,-45.9161,0.694888,-502.386,55558.4,22838.6,-3349.82,195.46,88.411,0,28.4924,0.772404,-431.078,51909.5,-5272.83,2349.24,-162.232,79.5823,0
37,5,-44.3903,1.30524,-506.049,55741.5,22716.6,-3532.93,194.89,88.8495,0,29.7131,1.38276,-427.416,50444.6,-5394.9,2257.69,-162.622,81.9778,0
37,6,-42.8644,0.389712,-502.997,56473.9,22716.6,-3532.93,195.162,86.7251,0,27.8821,-0.753475,-425.585,54656.1,-5516.97,2166.14,-162.963,71.5744,0
37,7,-42.5592,0.389712,-496.893,55924.6,22960.7,-3716.03,196.209,86.4515,0,28.7976,0.467228,-427.416,51543.3,-5394.9,2257.69,-162.622,79.4073,0
37,8,-42.254,0.0845362,-501.166,55924.6,23326.9,-3807.59,196.545,87.4109,0,29.1028,-1.669,-426.196,51177.1,-5028.69,2166.14,-161.799,79.9212,0
37,9,-43.1696,-1.13617,-496.283,55924.6,22960.7,-3899.14,196.265,86.313,0,29.408,-1.97418,-423.754,50994,-5272.83,2166.14,-162.443,79.6615,0
38,0,-44.6954,-1.74652,-497.504,55558.4,23082.8,-3899.14,196.397,87.3256,0,28.7976,-2.58453,-423.144,51909.5,-5150.76,2074.59,-162.173,77.3243,0
38,1,-44.3903,1.91559,-493.842,54459.8,22594.5,-3624.48,195.753,88.7222,0,25.1355,-2.58453,-423.754,52275.7,-5394.9,2074.59,-162.731,76.6368,0
38,2,-43.4747,-2.66205,-494.452,55375.3,23082.8,-3807.59,196.684,87.0067,0,27.5769,-3.50006,-422.534,51177.1,-5394.9,2166.14,-162.768,78.8805,0
38,3,-42.8644,-1.74652,-491.4,55741.5,22716.6,-4082.25,196.228,85.5659,0,27.8821,-3.19488,-420.092,51543.3,-5639.04,2166.14,-163.423,77.3048,0
38,4,-43.4747,-2.66205,-490.179,55009.1,22838.6,-3807.59,196.592,86.7776,0,27.8821,-3.80523,-417.651,51909.5,-5516.97,2532.35,-163.21,75.7108,0
38,5,-41.9489,-1.74652,-493.231,55741.5,23204.8,-3624.48,197.047,85.987,0,27.5769,-4.41558,-418.871,52641.9,-5394.9,1983.03,-162.88,74.3244,0
38,6,-41.6437,-0.22064,-490.79,55375.3,22594.5,-3624.48,196.037,86.171,0,26.6614,-6.24664,-416.43,53008.1,-5394.9,2257.69,-162.955,72.7082,0
38,7,-42.254,-3.57757,-485.297,55375.3,22838.6,-3716.03,197.061,84.8939,0,26.3562,-5.63629,-416.43,53008.1,-5516.97,2074.59,-163.248,72.7082,0
38,8,-40.1178,-2.96722,-490.79,54642.9,22594.5,-4356.9,196.037,87.6634,0,26.6614,-6.24664,-418.261,51543.3,-5761.11,1159.06,-163.774,76.7677,0
38,9,-41.3385,-2.96722,-484.076,54642.9,22472.4,-4082.25,196.423,86.1192,0,26.6614,-7.16217,-415.82,52641.9,-5761.11,2074.59,-163.855,73.4021,0
39,0,-42.254,-1.13617,-487.128,55009.1,22472.4,-3990.69,196.132,86.0746,0,26.051,-6.85699,-412.158,52641.9,-5761.11,1983.03,-163.978,72.2772,0
39,1,-41.6437,-2.66205,-487.128,55009.1,22228.3,-4082.25,195.631,86.0746,0,25.7458,-9.2984,-412.768,53740.5,-5761.11,1983.03,-163.957,69.8045,0
39,2,-42.254,-4.18792,-481.024,54642.9,22350.3,-4082.25,196.464,85.403,0,26.3562,-8.68805,-411.547,51726.4,-5883.18,1799.93,-164.295,74.3124,0
39,3,-41.9489,-2.35687,-476.752,54276.7,22106.2,-3899.14,196.368,85.1532,0,25.7458,-7.77252,-410.937,52092.6,-5883.18,1983.03,-164.316,73.2346,0
39,4,-42.254,-3.2724,-481.635,53727.4,22350.3,-4173.8,196.405,87.4479,0,26.051,-9.2984,-409.106,52092.6,-5883.18,1983.03,-164.381,72.6672,0
39,5,-41.0333,-2.66205,-477.362,54642.9,22106.2,-4082.25,196.309,84.5316,0,24.8303,-9.60357,-408.495,52092.6,-5639.04,1983.03,-163.804,72.477,0
39,6,-41.9489,-2.35687,-472.479,53544.2,22228.3,-4448.46,197.046,85.6739,0,25.1355,-10.5191,-405.444,50810.9,-5883.18,1891.48,-164.51,74.6784,0
39,7,-40.7281,-3.2724,-476.752,53727.4,22106.2,-4356.9,196.368,86.3054,0,24.5251,-10.5191,-406.054,51909.5,-5883.18,1799.93,-164.489,72.1612,0
39,8,-41.0333,-2.96722,-474.31,53910.5,22106.2,-4173.8,196.607,85.3393,0,25.1355,-10.2139,-404.833,52458.8,-5883.18,1983.03,-164.532,70.4188,0
39,9,-41.3385,-2.05169,-471.869,53727.4,22228.3,-3990.69,197.107,85.1392,0,23.9148,-11.1295,-406.054,53008.1,-5883.18,1799.93,-164.489,69.4555,0
40,0,-40.7281,-3.57757,-474.31,53910.5,21862.1,-4265.35,196.092,85.3393,0,24.5251,-11.1295,-399.951,52825,-6005.25,1983.03,-165.015,67.9212,0
40,1,-40.423,-4.18792,-465.155,53544.2,22106.2,-4173.8,197.524,83.8895,0,23.9148,-10.5191,-402.392,51909.5,-5883.18,1983.03,-164.621,70.9977,0
40,2,-41.6437,-2.96722,-465.765,52811.8,21740,-4082.25,196.676,85.6128,0,23.9148,-11.1295,-399.34,51177.1,-6005.25,1799.93,-165.038,71.8459,0
40,3,-41.0333,-5.40863,-462.103,53178,21251.7,-4265.35,195.989,83.9218,0,24.8303,-12.9605,-398.12,53191.2,-6249.39,2074.59,-165.697,66.3938,0
40,4,-39.5074,-3.57757,-459.052,53178,22106.2,-4082.25,198.156,83.1567,0,23.3044,-12.9605,-398.73,51177.1,-6127.32,1983.03,-165.367,71.6498,0
40,5,-42.254,-0.525815,-458.441,53178,21007.6,-4173.8,195.824,83.0025,0,24.22,-11.7398,-396.288,53374.3,-6493.53,1799.93,-166.386,65.3144,0
40,6,-40.7281,-5.10345,-462.103,52628.7,21740,-3807.59,197.046,85.1105,0,22.9993,-13.2657,-396.899,51909.5,-6005.25,1799.93,-165.13,69.2123,0
40,7,-40.7281,-3.2724,-456.61,52811.8,21617.9,-4356.9,197.344,83.3393,0,22.9993,-13.2657,-395.678,51543.3,-6005.25,1708.38,-165.177,69.7343,0
40,8,-38.5919,-5.10345,-454.169,52811.8,20519.3,-4173.8,195.18,82.7176,0,24.22,-13.876,-395.068,54839.2,-6127.32,1799.93,-165.51,61.1905,0
40,9,-40.7281,-3.57757,-454.779,53178,21617.9,-4173.8,197.535,82.0684,0,22.3889,-12.6553,-392.626,52092.6,-5883.18,1525.27,-164.984,67.3227,0
41,0,-41.6437,-2.66205,-451.117,52628.7,22594.5,-4265.35,200.086,82.3369,0,22.6941,-14.1812,-392.626,52825,-6371.46,1891.48,-166.228,65.4573,0
41,1,-38.8971,-5.10345,-454.779,52628.7,21373.8,-4082.25,196.998,83.2763,0,22.3889,-14.4864,-393.847,51909.5,-6005.25,1616.82,-165.248,68.1989,0
41,2,-39.2023,-2.96722,-446.234,52445.6,21862.1,-4082.25,198.992,81.4706,0,22.9993,-14.1812,-391.406,52825,-5272.83,1616.82,-163.472,65.0377,0
41,3,-38.5919,-4.79828,-448.065,52262.5,22106.2,-4265.35,199.337,82.3596,0,23.3044,-15.7071,-390.795,52275.7,-6249.39,1616.82,-165.991,66.2325,0
41,4,-37.9816,-3.57757,-446.844,52079.4,21495.8,-3990.69,198.106,82.4507,0,24.22,-16.0123,-390.185,51909.5,-6371.46,1616.82,-166.329,66.9618,0
41,5,-40.1178,-4.18792,-443.182,51713.2,21251.7,-3990.69,197.953,82.314,0,22.3889,-16.9278,-390.185,52458.8,-5761.11,1799.93,-164.765,65.554,0
41,6,-38.2867,-5.10345,-445.013,51713.2,20763.4,-3807.59,196.658,82.7941,0,22.0837,-15.7071,-391.406,52092.6,-6005.25,1799.93,-165.343,66.9089,0
41,7,-37.066,-4.79828,-440.131,52262.5,20641.4,-3899.14,196.898,80.2568,0,22.6941,-17.8433,-389.575,51909.5,-6005.25,1616.82,-165.415,66.7534,0
41,8,-36.1505,-6.01898,-438.91,51347,21251.7,-4082.25,198.419,82.0125,0,22.0837,-17.5381,-391.406,51360.2,-6005.25,1799.93,-165.343,68.7802,0
41,9,-35.235,-5.10345,-435.248,51530.1,21007.6,-3899.14,198.266,80.6075,0,22.6941,-16.6226,-388.354,52641.9,-6005.25,1616.82,-165.463,64.4486,0
42,0,-37.066,-4.4931,-438.91,51347,20885.5,-3899.14,197.585,82.0125,0,23.3044,-17.8433,-387.133,51177.1,-5761.11,1708.38,-164.881,67.805,0
42,1,-35.235,-3.2724,-440.131,51347,21007.6,-3624.48,197.73,82.3369,0,23.3044,-17.8433,-386.523,51909.5,-5883.18,1891.48,-165.221,65.7014,0
42,2,-37.3712,-3.2724,-432.806,50614.6,20519.3,-3716.03,197.41,82.055,0,23.3044,-18.1485,-385.302,51909.5,-5883.18,1616.82,-165.269,65.2759,0
42,3,-35.8453,-4.18792,-434.027,50980.8,20397.2,-4082.25,196.995,81.5401,0,23.3044,-17.233,-387.133,50810.9,-5883.18,1891.48,-165.197,68.751,0
42,4,-33.4039,-7.54486,-434.027,50797.7,20519.3,-4173.8,197.277,81.962,0,23.9148,-18.1485,-386.523,50810.9,-5761.11,1799.93,-164.905,68.5437,0
42,5,-34.3195,-5.40863,-433.417,50614.6,20519.3,-3807.59,197.343,82.2196,0,23.9148,-16.6226,-383.471,50994,-5639.04,1616.82,-164.705,67.0201,0
42,6,-34.9298,-6.62933,-433.417,50797.7,21373.8,-3532.93,199.315,81.7972,0,24.5251,-16.0123,-383.471,50078.4,-5639.04,1708.38,-164.705,69.4075,0
42,7,-35.8453,-1.44134,-429.144,50614.6,20641.4,-3532.93,198.099,81.057,0,24.22,-16.3174,-384.081,50994,-5516.97,1799.93,-164.364,67.2314,0
42,8,-33.7091,-3.57757,-429.144,50797.7,20641.4,-3807.59,198.099,80.6303,0,24.5251,-16.0123,-381.64,50078.4,-5394.9,1433.72,-164.136,68.781,0
42,9,-33.7091,-5.7138,-427.924,50614.6,20885.5,-4082.25,198.807,80.7206,0,24.5251,-16.0123,-381.03,50078.4,-5394.9,1708.38,-164.159,68.5708,0
43,0,-31.8781,-5.7138,-426.703,50797.7,20763.4,-3899.14,198.66,79.9531,0,24.8303,-15.7071,-381.64,49712.2,-5394.9,1616.82,-164.136,69.7405,0
43,1,-32.7936,-6.62933,-426.703,50065.2,20519.3,-3716.03,198.088,81.6695,0,24.22,-14.1812,-379.199,49895.3,-5394.9,1616.82,-164.227,68.419,0
43,2,-31.5729,-5.40863,-423.651,50248.3,20641.4,-3624.48,198.723,80.3921,0,23.9148,-14.7916,-379.199,49712.2,-5272.83,1799.93,-163.905,68.9019,0
43,3,-32.1832,-5.10345,-421.82,50614.6,20153.1,-3624.48,197.776,79.0091,0,25.1355,-14.1812,-377.368,50627.7,-5272.83,1525.27,-163.973,65.8397,0
43,4,-31.8781,-4.18792,-420.599,49515.9,20275.1,-3899.14,198.205,81.2729,0,23.9148,-14.1812,-376.147,48796.7,-5272.83,1708.38,-164.018,70.2722,0
43,5,-33.0988,-5.10345,-421.82,49515.9,20519.3,-3716.03,198.645,81.6136,0,23.6096,-13.5709,-375.536,49346,-5150.76,1799.93,-163.716,68.5986,0
43,6,-30.9625,-5.10345,-422.43,49332.8,20885.5,-3532.93,199.441,82.2167,0,22.6941,-15.0967,-375.536,49529.1,-5272.83,1525.27,-164.041,68.111,0
43,7,-34.3195,-7.54486,-419.379,50980.8,20275.1,-3441.38,198.346,77.4374,0,24.5251,-12.9605,-374.316,50078.4,-5028.69,1616.82,-163.434,66.2134,0
43,8,-30.9625,-5.40863,-419.989,49332.8,20763.4,-3624.48,199.438,81.5378,0,25.4407,-13.876,-374.926,48613.6,-5028.69,1708.38,-163.412,70.3382,0
43,9,-30.9625,-6.32416,-413.885,50248.3,20153.1,-3624.48,198.692,77.5936,0,26.6614,-12.6553,-372.485,47515,-4906.62,1708.38,-163.173,72.4379,0
44,0,-30.6573,-4.4931,-418.158,48966.6,20763.4,-3532.93,199.655,81.8992,0,24.5251,-12.3502,-370.654,48796.7,-4906.62,1616.82,-163.238,68.3496,0
44,1,-30.9625,-6.93451,-415.106,48783.5,20031,-3441.38,198.255,81.4795,0,25.4407,-12.045,-371.264,46599.4,-4784.55,1708.38,-162.887,74.4844,0
44,2,-31.5729,-6.62933,-415.106,49515.9,20031,-3532.93,198.255,79.715,0,25.1355,-12.9605,-372.485,46965.6,-4784.55,1525.27,-162.845,73.9126,0
44,3,-29.7418,-6.32416,-418.768,48783.5,20397.2,-3441.38,198.708,82.5072,0,26.3562,-12.045,-369.433,47515,-4784.55,1708.38,-162.951,71.3841,0
44,4,-31.5729,-6.93451,-415.717,49149.7,20153.1,-3624.48,198.478,80.7711,0,25.7458,-11.7398,-368.823,47148.7,-4662.48,1708.38,-162.642,72.1642,0
44,5,-31.5729,-9.07074,-413.275,48783.5,19786.9,-3349.82,197.878,80.9588,0,25.4407,-11.7398,-368.823,46416.3,-4418.33,1525.27,-161.98,74.15,0
44,6,-30.6573,-4.4931,-412.665,49149.7,20031,-3532.93,198.541,79.8968,0,25.4407,-11.7398,-368.823,47881.2,-4418.33,1433.72,-161.98,70.1783,0
44,7,-30.047,-5.7138,-415.106,48783.5,20519.3,-3532.93,199.431,81.4795,0,25.4407,-10.8243,-368.212,46416.3,-4418.33,1525.27,-161.999,73.9414,0
44,8,-32.7936,-7.23968,-410.834,48051.1,19908.9,-3166.72,198.46,82.0401,0,24.8303,-11.4346,-367.602,46782.5,-4540.4,1708.38,-162.351,72.7359,0
44,9,-30.3522,-5.40863,-412.665,48417.3,20397.2,-3441.38,199.428,81.6716,0,23.9148,-10.5191,-365.161,45683.9,-4540.4,1342.16,-162.434,74.8937,0
45,0,-30.3522,-6.62933,-410.834,48417.3,20275.1,-3532.93,199.351,81.1487,0,25.7458,-11.1295,-366.381,48064.3,-4052.12,1799.93,-161.06,68.8135,0
45,1,-29.7418,-6.62933,-413.275,48417.3,20275.1,-3258.27,199.06,81.8449,0,26.051,-11.1295,-365.161,46965.6,-4418.33,1708.38,-162.1,71.3836,0
45,2,-31.2677,-6.93451,-409.613,48783.5,19664.8,-3532.93,198.008,79.9034,0,25.1355,-11.4346,-363.329,46050.1,-4052.12,1342.16,-161.153,73.2552,0
45,3,-30.3522,-6.32416,-407.782,48417.3,19908.9,-3441.38,198.822,80.2667,0,25.1355,-10.8243,-362.109,45867,-4174.19,1616.82,-161.527,73.3336,0
45,4,-29.4366,-4.79828,-403.51,47684.9,19420.7,-3441.38,198.129,80.8247,0,26.051,-11.1295,-362.109,45500.8,-4052.12,1433.72,-161.19,74.3449,0
45,5,-27.9108,-6.62933,-402.289,47868,19786.9,-3441.38,199.186,80.0109,0,25.1355,-10.2139,-360.278,45867,-4174.19,1616.82,-161.586,72.6899,0
45,6,-30.9625,-5.40863,-404.12,47501.8,19420.7,-3532.93,198.057,81.4563,0,25.4407,-10.5191,-363.329,45683.9,-4296.26,1433.72,-161.825,74.2632,0
45,7,-30.3522,-5.7138,-404.73,47135.6,19542.7,-3258.27,198.286,82.5383,0,25.4407,-9.90875,-362.719,44951.5,-3930.05,1525.27,-160.835,76.0708,0
45,8,-29.1315,-5.40863,-410.223,47135.6,19542.7,-3532.93,197.639,84.0978,0,25.1355,-9.90875,-358.447,45317.7,-4174.19,1067.51,-161.645,73.572,0
45,9,-29.7418,-5.40863,-404.73,47135.6,19542.7,-3349.82,198.286,82.5383,0,25.4407,-8.38287,-360.888,45134.6,-3807.98,1525.27,-160.552,74.9347,0
46,0,-30.6573,-6.01898,-403.51,46952.4,19908.9,-3532.93,199.339,82.6398,0,24.22,-8.38287,-358.447,44585.3,-3563.84,1433.72,-159.942,75.6153,0
46,1,-29.4366,-6.32416,-402.289,46586.2,19054.4,-3899.14,197.365,83.197,0,24.8303,-9.2984,-361.498,45134.6,-3807.98,1616.82,-160.534,75.1458,0
46,2,-30.9625,-4.4931,-397.406,46403.1,19298.6,-3349.82,198.561,82.2349,0,24.8303,-9.90875,-357.836,44402.2,-3563.84,1250.61,-159.959,75.9149,0
46,3,-28.2159,-5.10345,-398.016,46586.2,18932.4,-3807.59,197.567,81.954,0,25.1355,-10.5191,-356.005,43852.8,-3807.98,1067.51,-160.696,76.8197,0
46,4,-30.047,-4.18792,-398.627,45853.8,19176.5,-3258.27,198.106,83.9705,0,24.5251,-8.68805,-355.395,44035.9,-3807.98,1342.16,-160.715,76.0929,0
46,5,-29.4366,-3.88275,-395.575,45670.7,19298.6,-3075.17,198.786,83.546,0,25.4407,-9.2984,-354.785,44035.9,-3930.05,1250.61,-161.077,75.8797,0
46,6,-29.4366,-3.57757,-393.744,45670.7,18688.2,-2983.61,197.463,83.0091,0,25.7458,-9.60357,-353.564,43852.8,-3563.84,1250.61,-160.08,75.9691,0
46,7,-30.6573,-2.35687,-393.134,45670.7,19054.4,-2800.51,198.468,82.829,0,25.1355,-9.60357,-352.953,43852.8,-3441.77,1342.16,-159.751,75.7546,0
46,8,-30.047,-2.66205,-389.471,44938.3,18932.4,-2892.06,198.61,83.6172,0,25.4407,-9.90875,-350.512,43120.4,-3319.7,1342.16,-159.471,76.9788,0
46,9,-30.3522,-3.2724,-388.861,45853.8,19176.5,-2800.51,199.315,81.0818,0,25.1355,-9.2984,-354.174,42021.8,-3441.77,1342.16,-159.718,81.3528,0
47,0,-30.047,-3.88275,-387.03,45487.6,18810.3,-2983.61,198.602,81.4701,0,25.1355,-9.2984,-352.343,43303.5,-3441.77,1250.61,-159.768,77.0984,0
47,1,-30.9625,-2.96722,-386.42,44205.9,18200,-2983.61,197.099,84.6014,0,25.7458,-9.2984,-352.343,44585.3,-3319.7,1067.51,-159.422,73.4607,0
47,2,-28.8263,0.0845362,-382.758,44755.2,18077.9,-2983.61,197.231,82.0717,0,25.4407,-8.99322,-349.291,42754.2,-3197.63,1250.61,-159.155,77.5973,0
47,3,-29.1315,-0.830991,-383.368,43656.6,18566.2,-2617.4,198.429,85.1236,0,25.1355,-7.77252,-351.733,42754.2,-3441.77,1250.61,-159.785,78.4469,0
47,4,-29.1315,1.00006,-382.147,44022.8,18077.9,-2892.06,197.306,83.8016,0,25.7458,-8.68805,-351.122,42021.8,-3075.56,1342.16,-158.759,80.3215,0
47,5,-30.047,-1.13617,-382.758,43839.7,18566.2,-2525.85,198.506,84.4636,0,25.7458,-8.07769,-351.122,42021.8,-3319.7,1250.61,-159.455,80.3215,0
47,6,-27.9108,-2.05169,-382.758,44022.8,18444.1,-2525.85,198.187,83.9853,0,25.4407,-9.90875,-349.291,42571.1,-3197.63,1342.16,-159.155,78.1215,0
47,7,-29.7418,-1.44134,-376.044,42924.1,18077.9,-2800.51,198.074,84.8533,0,26.6614,-7.77252,-349.902,43120.4,-2953.49,1250.61,-158.441,76.7642,0
47,8,-28.8263,1.00006,-382.758,43290.3,18688.2,-2800.51,198.825,85.8988,0,25.7458,-8.07769,-348.681,42021.8,-2953.49,1342.16,-158.47,79.4836,0
47,9,-28.2159,-0.830991,-374.213,43290.3,18322,-2434.3,198.962,83.3162,0,25.7458,-7.46734,-346.85,43120.4,-2953.49,975.953,-158.515,75.6799,0
48,0,-27.6056,-0.525815,-373.602,43473.4,18077.9,-2800.51,198.388,82.6371,0,26.6614,-9.60357,-347.46,42204.9,-3075.56,1250.61,-158.852,78.5332,0
48,1,-29.7418,-1.44134,-377.875,43107.2,18077.9,-2617.4,197.841,84.9219,0,26.3562,-8.07769,-346.85,41106.3,-2953.49,1250.61,-158.515,81.4869,0
48,2,-28.2159,-1.44134,-373.602,43107.2,18077.9,-2525.85,198.388,83.6173,0,25.4407,-7.46734,-346.85,41289.4,-2831.42,1250.61,-158.163,80.959,0
48,3,-27.6056,-1.13617,-375.433,42741,17955.8,-2525.85,197.827,85.1555,0,26.3562,-6.85699,-344.409,41289.4,-2831.42,1433.72,-158.221,80.1152,0
48,4,-27.6056,0.0845362,-366.888,42191.7,17711.7,-2251.19,198.275,84.0013,0,27.5769,-7.46734,-345.629,41472.5,-2709.35,1250.61,-157.839,80.0088,0
48,5,-28.5211,-0.525815,-370.551,41825.5,17711.7,-2617.4,197.798,86.1261,0,26.6614,-6.85699,-346.24,41655.6,-2709.35,1342.16,-157.825,79.6915,0
48,6,-28.2159,-1.44134,-373.602,42191.7,17955.8,-2800.51,198.061,86.0679,0,26.6614,-5.33111,-345.019,41838.7,-2587.28,1250.61,-157.499,78.7351,0
48,7,-27.9108,-1.74652,-368.719,41642.4,17711.7,-2434.3,198.036,86.0621,0,27.8821,-7.16217,-342.578,42754.2,-2709.35,1433.72,-157.909,75.1984,0
48,8,-29.4366,0.389712,-371.771,42008.6,18077.9,-2525.85,198.626,86.0042,0,25.4407,-4.41558,-344.409,41655.6,-2709.35,1342.16,-157.867,79.0518,0
48,9,-27.9108,-2.96722,-365.057,41459.3,17589.6,-2159.64,198.183,85.4308,0,27.8821,-6.24664,-341.967,41838.7,-2709.35,1067.51,-157.923,77.6529,0
49,0,-27.9108,-2.35687,-366.888,42008.6,17467.5,-2434.3,197.61,84.5003,0,27.2717,-6.24664,-343.188,39824.5,-2831.42,1250.61,-158.25,83.9571,0
49,1,-29.7418,-1.74652,-364.447,41825.5,17345.5,-2342.74,197.594,84.2357,0,26.6614,-6.24664,-341.357,40740.1,-2587.28,1250.61,-157.579,80.6526,0
49,2,-29.4366,0.694888,-374.213,41459.3,16979.2,-2251.19,195.373,88.2093,0,27.5769,-4.72076,-342.578,40923.2,-2831.42,1159.06,-158.265,80.5434,0
49,3,-28.8263,-0.830991,-363.837,41459.3,17223.4,-2159.64,197.338,85.0497,0,26.6614,-6.24664,-340.746,38909,-2709.35,1250.61,-157.951,85.8125,0
49,4,-26.6901,0.694888,-366.278,41642.4,18077.9,-2251.19,199.356,85.3094,0,28.1873,-5.33111,-343.798,40373.8,-2831.42,1342.16,-158.236,82.5653,0
49,5,-28.8263,-0.22064,-360.785,41459.3,17345.5,-2342.74,198.077,84.0859,0,27.5769,-5.02594,-340.746,39458.3,-2221.07,1250.61,-156.518,84.2004,0
49,6,-28.5211,0.389712,-366.278,41825.5,16979.2,-2251.19,196.356,84.8094,0,27.2717,-5.63629,-340.746,40556.9,-2709.35,1250.61,-157.951,80.9762,0
49,7,-29.7418,-1.13617,-364.447,41093.1,17345.5,-2251.19,197.594,86.2454,0,26.6614,-5.02594,-340.136,40190.7,-2343.14,1159.06,-156.889,81.8393,0
49,8,-28.2159,-2.35687,-359.564,41276.2,17711.7,-2342.74,199.259,84.205,0,26.6614,-5.94146,-341.357,40556.9,-2343.14,1159.06,-156.864,81.189,0
49,9,-27.3004,-1.74652,-362.616,40726.9,17101.3,-2434.3,197.161,86.686,0,26.6614,-4.41558,-340.746,37627.3,-2343.14,1342.16,-156.877,89.574,0
50,0,-28.5211,-0.22064,-358.344,40726.9,17101.3,-2159.64,197.723,85.3469,0,26.9665,-3.50006,-338.915,40556.9,-2099,1250.61,-156.193,80.3331,0
50,1,-28.8263,-1.13617,-359.564,41276.2,17467.5,-2525.85,198.58,84.205,0,26.9665,-4.41558,-340.136,37261,-2099,1067.51,-156.171,90.4525,0
50,2,-24.5538,0.694888,-359.564,40360.7,17589.6,-2434.3,198.919,86.7512,0,26.9665,-5.02594,-338.915,39275.2,-2099,1342.16,-156.193,84.115,0
50,3,-27.6056,-3.57757,-356.512,40910,16613,-2251.19,196.599,84.2495,0,26.6614,-3.19488,-338.915,40556.9,-2465.21,1159.06,-157.274,80.3331,0
50,4,-28.8263,-1.74652,-357.123,40726.9,16857.2,-2251.19,197.203,84.9584,0,26.6614,-4.72076,-338.305,39824.5,-1976.93,975.953,-155.844,82.2822,0
50,5,-29.1315,-1.13617,-361.395,40360.7,16979.2,-2159.64,196.982,87.3199,0,26.3562,-5.63629,-336.474,39092.1,-2221.07,1067.51,-156.601,83.8184,0
50,6,-29.4366,1.30524,-356.512,40726.9,16857.2,-2159.64,197.284,84.7631,0,27.5769,-3.80523,-339.526,39275.2,-2099,884.4,-156.182,84.3233,0
50,7,-28.8263,1.30524,-357.123,41093.1,17223.4,-2159.64,198.228,83.9329,0,27.5769,-3.80523,-337.695,39824.5,-2465.21,1159.06,-157.3,82.0694,0
50,8,-27.6056,1.91559,-355.902,40910,17101.3,-2251.19,198.051,84.0527,0,26.9665,-3.50006,-338.915,39092.1,-2099,1067.51,-156.193,84.6553,0
